jaccard_at_5,jaccard_at_10,kendall_tau,n_runs,instance,true_class,pred_label
0.688888888888889,0.47320827320827313,0.7576848103163892,10,1046492,Analysis,8
0.29823633156966495,0.36420072302425244,0.32727545359124305,10,1877129,Analysis,0
0.6962962962962963,0.47215007215007193,0.7303943619733093,10,1046799,Analysis,8
0.2713403880070547,0.3343125284301755,0.28738941370520316,10,1047432,Analysis,0
0.2976190476190476,0.347845291962939,0.28738941370520316,10,1260225,Analysis,0
0.27045855379188716,0.3529998324115971,0.2695156695156695,10,1765310,Analysis,0
0.2482363315696649,0.32397950633244754,0.2751536962063278,10,1015765,Analysis,0
0.19726631393298058,0.2990468042067629,0.2459439196281302,10,1764161,Analysis,0
0.2768077601410935,0.3615137222980361,0.32733543259859055,10,1877151,Backdoor,0
0.25123456790123455,0.3425746366922838,0.3200179937022042,10,1473607,Backdoor,0
0.3660493827160493,0.4042735042735042,0.3355525566051882,10,1800457,Backdoor,0
0.29973544973544974,0.39249084249084243,0.34820812715549565,10,1008491,Backdoor,0
0.30643738977072305,0.3959299959299959,0.3134802819013346,10,1008404,Backdoor,0
0.6814814814814815,0.45921855921855903,0.7284150547308441,10,1045682,Backdoor,8
0.3809523809523809,0.41976824918001376,0.3193582246213825,10,1877022,Backdoor,0
0.24832451499118172,0.30650003591180064,0.23856650172439645,10,1895916,Backdoor,0
0.20934744268077599,0.3118816187443638,0.25146198830409355,10,1434580,Backdoor,0
0.304673721340388,0.37111135052311517,0.3074224021592443,10,1008380,Backdoor,0
0.22857142857142854,0.3605061967807066,0.28876893087419403,10,1047411,Backdoor,0
0.5021164021164021,0.4522995522995523,0.7204978257609836,10,1549928,Backdoor,7
0.204320987654321,0.27087872185911405,0.26897585844954264,10,1048928,Backdoor,0
0.2261904761904762,0.3115899351193469,0.2992052781526466,10,1712899,Backdoor,0
0.7248677248677249,0.5143153143153143,0.7300944669365723,10,1010603,Backdoor,7
0.29620811287477955,0.32837351464802444,0.29320737741790376,10,1047750,Backdoor,0
0.3412698412698412,0.3763700351935646,0.3214574898785425,10,1049729,Backdoor,0
0.42054673721340385,0.5805213305213306,0.44765332133753183,10,1607651,Backdoor,1
0.36507936507936506,0.5075794575794574,0.7356725146198831,10,996567,Backdoor,8
0.28818342151675486,0.3996336996336995,0.32613585245164195,10,1048137,Backdoor,0
0.4973544973544973,0.5661375661375662,0.4000299895036737,10,1580263,Backdoor,9
0.5261904761904762,0.3773536920595745,0.4905383115909432,10,1962085,Backdoor,5
0.27495590828924166,0.32979881411253964,0.2884090568301095,10,1048424,Backdoor,0
0.2777777777777778,0.389005003710886,0.31929824561403514,10,1139085,Backdoor,0
0.3434744268077602,0.40944567415155636,0.3320137951716899,10,1712824,Backdoor,0
0.24858906525573193,0.3091140159767611,0.2695156695156695,10,1330003,Backdoor,0
0.5785714285714285,0.564768564768565,0.7437696806117859,10,1324018,Backdoor,7
0.494179894179894,0.5208273208273209,0.7312940470835206,10,1081413,Backdoor,8
0.2544973544973545,0.3572146807440925,0.2749137801769381,10,29559,Backdoor,0
0.24708994708994708,0.3505398740692859,0.2895486579697106,10,1769578,Backdoor,0
0.6740740740740742,0.485144485144485,0.7253561253561254,10,1046682,Backdoor,8
0.3170194003527337,0.3989298283415931,0.30052481631428996,10,1877144,Backdoor,0
0.3171957671957672,0.3878187172304819,0.3359124306492728,10,1434528,Backdoor,0
0.2973544973544973,0.44782581253169473,0.3434098065677013,10,1049280,Backdoor,0
0.5026455026455026,0.5287434787434786,0.7183385814964763,10,1012830,Backdoor,8
0.688888888888889,0.5678765678765679,0.7420302893987104,10,1396760,Backdoor,8
0.29629629629629634,0.29928296104766694,0.2760533813165392,10,1495286,Backdoor,0
0.51005291005291,0.503030303030303,0.7393912130754237,10,1162444,Backdoor,8
0.7185185185185186,0.5535279535279536,0.7366921577447894,10,30780,Backdoor,8
0.4976190476190475,0.5519813519813521,0.40398860398860403,10,1292187,Backdoor,9
0.29664902998236337,0.5167055167055166,0.3868346078872395,10,1238883,Backdoor,1
0.26843033509700176,0.3451215813960913,0.30292397660818715,10,1061202,Backdoor,0
0.18721340388007054,0.3359820281388909,0.2789323736692158,10,1465307,Backdoor,0
1.0,0.5602545602545603,0.7342929974508922,10,1343890,Backdoor,8
0.2194885361552028,0.35557829969594673,0.30580296896086373,10,1434509,Backdoor,0
0.1538800705467372,0.2618800856674954,0.2404258509521668,10,1547887,Backdoor,0
0.195679012345679,0.3606318880828685,0.29362723046933575,10,1877212,Backdoor,0
0.23633156966490299,0.3293291675644617,0.32847503373819165,10,1008461,Backdoor,0
0.656084656084656,0.5243571243571243,0.7253561253561254,10,1232837,Backdoor,8
0.7925925925925922,0.5426721426721427,0.7325536062378167,10,1236366,Backdoor,8
0.31146384479717815,0.3430207410599568,0.2860698755435597,10,1051085,Backdoor,0
0.21084656084656084,0.2882860326616777,0.2529014844804318,10,1049561,Backdoor,0
0.37645502645502643,0.457152107152107,0.3458689458689459,10,1151109,Backdoor,1
0.2649029982363315,0.29944775631050136,0.23796671165092215,10,1047537,Backdoor,0
0.688888888888889,0.5097273097273097,0.7361523466786625,10,1045693,Backdoor,8
0.21481481481481485,0.3602647896765544,0.3209176788124157,10,1376799,Backdoor,0
0.5412698412698411,0.5302401302401303,0.7164192532613585,10,1727216,Backdoor,7
0.23641975308641977,0.3849094623604427,0.3056230319388214,10,1048808,Backdoor,0
0.28747795414462085,0.349195176646157,0.3332133753186385,10,1434542,Backdoor,0
0.23051146384479718,0.30077808901338315,0.2507422402159244,10,1671991,Backdoor,0
0.7851851851851849,0.5604691604691605,0.7366921577447894,10,1542588,Backdoor,8
1.0,0.5774595774595774,0.7390913180386863,10,1641651,Backdoor,8
0.547089947089947,0.4918488918488917,0.7281751387014543,10,1667449,Backdoor,8
0.3187830687830688,0.3892356372748529,0.3443094916779127,10,51845,Backdoor,0
0.2706349206349206,0.3121928543497171,0.31414005098215625,10,1434444,Backdoor,0
0.3492063492063492,0.39215925686513914,0.2863097915729495,10,1141049,Backdoor,0
0.26666666666666666,0.3936100936100935,0.3113810166441745,10,1654008,Backdoor,0
0.4962962962962961,0.5175694675694674,0.7191782875993401,10,27895,Backdoor,8
0.2791005291005291,0.38218176159352624,0.33801169590643276,10,1213262,Backdoor,0
0.5285714285714284,0.5326599326599326,0.7408307092517619,10,1924589,Backdoor,7
0.3339506172839506,0.36498240321769726,0.3147398410556305,10,1048843,Backdoor,0
0.6455026455026454,0.5828245828245829,0.741250562303194,10,1901944,Backdoor,8
0.7037037037037037,0.48085988085988085,0.7067626330784226,10,1046294,Backdoor,8
0.29320987654320985,0.43466174348527287,0.32901484480431853,10,1434555,Backdoor,0
0.6740740740740742,0.5125245125245126,0.7359124306492728,10,1046787,Backdoor,8
0.3066137566137566,0.3574181809475928,0.29278752436647176,10,1877167,Backdoor,0
0.28059964726631387,0.341701979937274,0.28373069425701003,10,1712979,Backdoor,0
0.32204585537918873,0.3430003910396067,0.3277552856500225,10,1877251,Backdoor,0
0.3255731922398589,0.4976079476079477,0.4117258959364223,10,33459,Backdoor,1
0.26640211640211636,0.37593430534607,0.27845254161043637,10,1008412,Backdoor,0
0.27601410934744275,0.3647892775343756,0.31977807767281446,10,1049756,Backdoor,0
0.2059964726631393,0.3715303215303215,0.2957264957264957,10,1048910,Backdoor,0
0.22751322751322745,0.30929038281979454,0.2257909731593942,10,1872293,Backdoor,0
0.49021164021164015,0.440699714229126,0.6005997900734744,10,1962087,Backdoor,5
0.5248677248677249,0.46025641025641006,0.3314140050982156,10,1812137,Backdoor,9
1.0,0.6995596995596997,0.7570250412355677,10,1372225,Backdoor,8
0.2955908289241623,0.33459663067506207,0.2999850052481632,10,1047573,Backdoor,0
0.5682539682539682,0.49165649165649167,0.730634278002699,10,1610542,Backdoor,7
0.6814814814814816,0.512056462056462,0.7236767131503974,10,1046454,Backdoor,8
0.25423280423280425,0.317581220522397,0.2791123106912581,10,996896,Backdoor,0
0.5343915343915344,0.46652421652421644,0.7234367971210076,10,1369000,Backdoor,8
0.688888888888889,0.508047508047508,0.74880791722897,10,1046399,Backdoor,8
0.7037037037037038,0.5646205646205646,0.7275753486279801,10,998800,Backdoor,8
0.5034391534391536,0.5196063196063196,0.34131054131054134,10,1166027,Backdoor,1
0.2569664902998236,0.3892551892551892,0.2971659919028341,10,1712861,Backdoor,0
0.23871252204585539,0.3262607037116841,0.28642974958764433,10,1189637,Backdoor,0
0.29453262786596124,0.368840527664057,0.3216974059079322,10,1712831,Backdoor,0
0.7999999999999997,0.5887741887741887,0.7597840755735494,10,1017949,Backdoor,8
0.6740740740740742,0.49884929884929863,0.7363922627080522,10,1875051,Backdoor,8
0.30864197530864196,0.5179487179487179,0.37735792472634583,10,1598920,Backdoor,1
0.5235449735449735,0.4996336996336996,0.36062378167641335,10,538709,Benign,1
0.3201058201058201,0.450985180396945,0.3696806117858749,10,1073604,Benign,1
0.3173721340388007,0.3574648662883957,0.2911081121607437,10,1495300,Benign,0
0.23880070546737212,0.3053576416321514,0.244804318488529,10,148348,Benign,0
0.8814814814814813,0.9636363636363635,0.6176938071674913,10,1662917,Benign,2
0.24973544973544975,0.3370190811367282,0.2507422402159244,10,162798,Benign,0
0.8740740740740738,0.927946127946128,0.5905233168391064,10,1696280,Benign,2
0.23386243386243383,0.32775982187746894,0.26603688708951867,10,1807777,Benign,0
0.5351851851851851,0.4470899470899471,0.35114709851551956,10,236417,Benign,1
0.4313932980599647,0.5647389647389647,0.3816164342480132,10,512132,Benign,1
0.45696649029982356,0.4726088726088726,0.34820812715549565,10,189264,Benign,1
0.45238095238095233,0.43591778591778574,0.35162693057429906,10,1012594,Benign,1
1.0,0.9636363636363637,0.592142750037487,10,784017,Benign,2
0.8814814814814813,0.8962962962962965,0.5371420002998952,10,1832736,Benign,2
0.8444444444444443,0.8505050505050509,0.5499775078722448,10,1344962,Benign,2
0.8814814814814813,1.0,0.5881841355525567,10,655924,Benign,2
0.9333333333333331,0.855892255892256,0.6920077972709552,10,1089862,Benign,2
0.8814814814814814,0.8363636363636366,0.5787674313990103,10,367103,Benign,2
0.8814814814814813,0.8464646464646467,0.5557954715849452,10,1490660,Benign,2
0.349647266313933,0.34761545643898584,0.26423751686909586,10,886235,Benign,0
0.8814814814814813,0.8262626262626266,0.5892037786774629,10,762115,Benign,2
0.874074074074074,0.8545454545454548,0.6550007497375918,10,1739598,Benign,2
0.38245149911816584,0.5146927146927147,0.3872544609386715,10,1685876,Benign,1
0.5116402116402115,0.4893772893772892,0.2927275453591244,10,1440305,Benign,3
0.8444444444444444,0.7993265993265994,0.5890238416554207,10,1152155,Benign,2
0.8814814814814813,1.0,0.5909431698905383,10,346542,Benign,2
0.8814814814814813,0.9279461279461281,0.600839706102864,10,1512639,Benign,2
0.7047619047619048,0.870707070707071,0.6745539061328535,10,791805,Benign,6
0.7671957671957671,0.9313131313131314,0.6824711351027142,10,675546,Benign,6
0.9333333333333333,0.837710437710438,0.6789923526765632,10,1775211,Benign,2
0.49947089947089934,0.46937321937321924,0.7264357474883791,10,1599583,Benign,8
0.8444444444444443,0.876094276094276,0.5334233018443545,10,1701819,Benign,2
0.6687830687830688,0.8909090909090911,0.6709551656920077,10,632209,Benign,6
0.22372134038800706,0.28407517452925085,0.28235117708801916,10,1973615,Benign,0
0.1897707231040564,0.2878905408317173,0.21691408007197485,10,989598,Benign,0
0.7026455026455024,0.882828282828283,0.6753936122357175,10,193128,Benign,6
0.8222222222222221,0.8996632996632998,0.6104363472784526,10,1924369,Benign,2
0.39770723104056427,0.47591482591482587,0.3315339631129105,10,581627,Benign,1
0.8814814814814814,0.8929292929292932,0.6253111411006148,10,705606,Benign,2
0.8444444444444444,0.8505050505050507,0.5635327635327635,10,1887795,Benign,2
0.39858906525573184,0.5204721204721205,0.39949017843754675,10,170208,Benign,1
0.8814814814814813,0.9313131313131312,0.6189533663217873,10,662613,Benign,2
0.8444444444444443,1.0,0.6377267956215324,10,186355,Benign,2
0.8222222222222221,1.0,0.644924276503224,10,1182413,Benign,2
0.35846560846560843,0.503072853072853,0.3717198980356875,10,129345,Benign,1
0.8814814814814813,0.882828282828283,0.6629179787074524,10,328082,Benign,2
0.47971781305114636,0.48427868427868415,0.35090718248612984,10,1102400,Benign,1
0.9333333333333331,0.9030303030303031,0.7104213525266156,10,524775,Benign,2
0.2504409171075838,0.38103617515382215,0.31354026090868203,10,1372841,Benign,0
1.0,0.8531986531986533,0.6184135552556606,10,296427,Benign,2
0.9333333333333333,0.8585858585858588,0.6079172289698606,10,1501890,Benign,2
0.8814814814814813,0.8505050505050507,0.5887239466186835,10,145644,Benign,2
0.44973544973544965,0.5154549154549154,0.35300644774328993,10,1595745,Benign,1
0.8814814814814813,0.870707070707071,0.7139001349527667,10,799240,Benign,2
0.8222222222222219,0.8424242424242426,0.6321487479382216,10,1577640,Benign,2
0.8222222222222219,0.9636363636363637,0.609236767131504,10,1087005,Benign,2
0.4518518518518517,0.46743398213986453,0.37255960413855144,10,1640384,Benign,1
0.21313932980599648,0.34537615616046996,0.29974508921877346,10,103890,Benign,0
1.0,0.9313131313131314,0.6205128205128205,10,130966,Benign,2
0.8222222222222221,0.9636363636363637,0.6472034787824261,10,832458,Benign,2
0.8814814814814813,0.8868686868686869,0.6909881541460489,10,48610,Benign,6
0.9333333333333331,0.8909090909090911,0.6861298545509072,10,122038,Benign,2
0.8814814814814813,0.8828282828282832,0.648163142899985,10,865975,Benign,2
0.8814814814814813,1.0,0.6502024291497975,10,716482,Benign,2
0.20167548500881835,0.290363666834255,0.20803718698455537,10,1970711,Benign,0
0.8444444444444443,0.9313131313131312,0.636827110511321,10,1213475,Benign,2
1.0,0.9353535353535356,0.5843454790823213,10,684452,Benign,2
0.7851851851851849,0.866666666666667,0.5812865497076024,10,109686,Benign,2
0.4995590828924162,0.4627483627483625,0.3189983505772979,10,1247928,Benign,1
0.4646384479717812,0.4026945821063466,0.3475483580746739,10,1043018,Benign,1
0.8814814814814813,0.9030303030303033,0.6782126255810467,10,6155,Benign,2
0.29673721340388004,0.32649293335567847,0.2785125206177838,10,799194,Benign,0
0.4223985890652557,0.4354589854589853,0.3151596941070625,10,85573,Benign,1
1.0,0.8505050505050507,0.6148747938221623,10,1807885,Benign,2
0.8444444444444443,1.0,0.6265107212475635,10,1295489,Benign,2
0.8814814814814813,0.9636363636363637,0.6211725895936422,10,1978712,Benign,2
0.8814814814814813,0.8632996632996636,0.6784525416104363,10,699453,Benign,2
0.44259259259259254,0.4416157916157916,0.3116209326735643,10,679354,Benign,3
0.8444444444444441,0.9636363636363637,0.5587944219523167,10,308823,Benign,2
0.36243386243386244,0.46864061864061857,0.3789773579247264,10,387221,Benign,1
0.9333333333333331,0.9636363636363638,0.636407257459889,10,1539317,Benign,2
0.18104056437389768,0.2753996185368734,0.23604738341580445,10,351926,Benign,0
0.8444444444444443,1.0,0.6367071524966261,10,1424927,Benign,2
0.7629629629629628,0.9353535353535354,0.6707152496626181,10,520415,Benign,6
0.187742504409171,0.28688267929753997,0.24096566201829364,10,173338,Benign,0
0.874074074074074,0.927946127946128,0.6735342630079473,10,148630,Benign,6
0.28086419753086417,0.3970312911489382,0.27821262558104665,10,430737,Benign,0
0.9333333333333333,0.9353535353535354,0.6476233318338581,10,1298618,Benign,2
0.8687830687830687,0.9070707070707072,0.6589593642225222,10,1044424,Benign,6
0.8814814814814813,0.8424242424242425,0.5730694257010046,10,1213533,Benign,2
0.7216931216931216,0.9313131313131315,0.6610586294796822,10,532302,Benign,6
0.8222222222222222,0.8484848484848487,0.7053231369020844,10,447050,Benign,2
0.43597883597883585,0.46157916157916146,0.3571449992502624,10,852106,Benign,1
0.45105820105820105,0.5630813630813631,0.41922327185485087,10,375873,Benign,1
0.4088183421516754,0.4885928885928887,0.3569050832208727,10,1528591,Benign,1
0.9333333333333331,0.8572390572390575,0.6505023241865348,10,1944774,Benign,2
0.8814814814814814,0.9353535353535354,0.6112160743739691,10,354795,Benign,2
0.8444444444444444,0.8505050505050507,0.6037186984555405,10,568975,Benign,2
0.49074074074074053,0.5026233026233026,0.3591243064927275,10,1171811,Benign,1
0.8222222222222221,0.8505050505050507,0.6912880491827861,10,1144514,Benign,2
0.5007936507936509,0.4837810337810339,0.35984405458089674,10,1158565,DoS,1
0.24620811287477953,0.38835380305968525,0.31845853951117103,10,1201022,DoS,0
0.30423280423280424,0.37513905847239176,0.31150097465886933,10,1750824,DoS,0
0.2195767195767196,0.32149879894977934,0.2771929824561404,10,1506711,DoS,0
0.6486772486772487,0.5000407000407,0.7187584345479082,10,1834768,DoS,8
0.5238095238095237,0.44432234432234446,0.6631578947368423,10,1860645,DoS,5
0.6772486772486773,0.7063455063455064,0.5070925176188333,10,1974112,DoS,4
0.4280423280423279,0.47474562474562476,0.36656170340380867,10,1155705,DoS,9
0.3875661375661376,0.40263951734539966,0.4568301094616884,10,1282649,DoS,5
0.7555555555555554,0.7283605283605283,0.5160293897136004,10,1751148,DoS,4
0.29673721340388004,0.38339518143439705,0.3073624231518969,10,1877091,DoS,0
0.3154320987654321,0.30633125044889753,0.24948268106162846,10,1766857,DoS,0
0.23315696649029982,0.25896757563424233,0.19424201529464685,10,1394195,DoS,0
1.0,0.551078551078551,0.6442045284150547,10,1090425,DoS,5
0.2656084656084656,0.3813797313797314,0.2934472934472935,10,1088595,DoS,0
0.2682539682539683,0.4034831181890004,0.2893687209476683,10,1724142,DoS,0
0.567195767195767,0.5498353498353499,0.7221172589593642,10,43503,DoS,8
0.3194885361552028,0.3764323453177942,0.3193582246213826,10,1455512,DoS,0
0.30246913580246915,0.2739886837926053,0.23646723646723647,10,1271970,DoS,0
0.7185185185185186,0.5127483627483627,0.6668765931923829,10,1574871,DoS,5
0.2667548500881834,0.332319822515901,0.30754236017393904,10,1491512,DoS,0
0.6962962962962963,0.8572390572390572,0.6202729044834309,10,1208754,DoS,6
0.5809523809523809,0.5133903133903135,0.7158794421952316,10,1458722,DoS,8
0.21305114638447967,0.31438307516738895,0.25494077073024435,10,1775172,DoS,0
0.41269841269841273,0.4087648734707557,0.5156695156695157,10,1914309,DoS,5
0.461111111111111,0.4973433973433973,0.357085020242915,10,1137787,DoS,3
0.6814814814814815,0.4705331705331706,0.7371120107962215,10,1046186,DoS,8
0.7851851851851849,0.5476597476597476,0.736512220722747,10,1055420,DoS,8
0.2267195767195767,0.3308749710710495,0.27983205877942724,10,1048475,DoS,0
0.5682539682539681,0.5401098901098902,0.7040035987404409,10,1896371,DoS,8
0.26472663139329805,0.3740357681534151,0.2505623031938821,10,1392263,DoS,0
0.6582010582010581,0.5292115292115291,0.3573849152796521,10,1217886,DoS,9
0.8814814814814814,0.8666666666666668,0.6265107212475634,10,1242761,DoS,2
1.0,0.5696451696451696,0.7107212475633529,10,1632351,DoS,7
1.0,0.5891071891071892,0.7557654820812715,10,1126551,DoS,8
0.30308641975308637,0.315642445312208,0.2766531713900135,10,1736916,DoS,0
0.2343915343915344,0.3303390872018323,0.2864897285949917,10,1439727,DoS,0
0.5050264550264549,0.3792657233833704,0.5171689908532014,10,1362406,DoS,5
0.21269841269841266,0.33613013711052925,0.29566651671914823,10,1069485,DoS,0
0.4457671957671957,0.5320901320901321,0.4340380866696657,10,1741245,DoS,3
0.2686067019400352,0.4072853072853072,0.30448343079922024,10,1936178,DoS,0
0.23289241622574958,0.4281234016528132,0.33525266156845107,10,1460502,DoS,0
0.23756613756613756,0.3210850152026623,0.2848103163892638,10,1370283,DoS,0
0.5828042328042328,0.4858345358345358,0.610916179337232,10,1465498,DoS,5
1.0,0.4735338735338734,0.6170340380866696,10,994229,DoS,5
0.41402116402116407,0.45875050875050877,0.6196731144099564,10,1125246,DoS,5
0.3937389770723103,0.47915047915047904,0.34814814814814815,10,1895557,DoS,1
0.1862433862433862,0.38687423687423683,0.28978857399910035,10,1205080,DoS,0
0.8169312169312167,0.8498316498316499,0.6839106312790523,10,1248049,DoS,6
0.22134038800705463,0.33192798486916136,0.27497375918428546,10,1269983,DoS,0
1.0,0.6878010878010878,0.7733993102414156,10,1259597,DoS,8
0.2267195767195767,0.34218040492550295,0.28487029539661113,10,1229370,DoS,0
0.19514991181657848,0.29572450062646144,0.2545209176788124,10,1780503,DoS,0
0.466931216931217,0.41020972491560725,0.5585545059229271,10,1222760,DoS,5
1.0,0.5291301291301291,0.7357924726345779,10,1582847,DoS,8
