jaccard_at_5,jaccard_at_10,kendall_tau,n_runs,instance,true_class,pred_label
0.5682539682539681,0.36790801790801786,0.22956965062228218,10,1891053,Analysis,2
0.4867724867724867,0.29319950202303147,0.17288948867896234,10,1016186,Analysis,2
0.4603174603174601,0.31696234049175226,0.2153546258809417,10,1259329,Analysis,2
0.6814814814814815,0.41218966218966197,0.5513570250412357,10,1046381,Analysis,6
0.6063492063492064,0.3359752447987742,0.22261208576998048,10,1454738,Analysis,2
0.39947089947089937,0.2910312273057371,0.18434547908232116,10,1016450,Analysis,2
0.6063492063492063,0.42572242572242586,0.3503073924126556,10,1796063,Analysis,3
0.476190476190476,0.29822236586942474,0.17204978257609838,10,1883859,Analysis,2
0.46560846560846536,0.2840012928248222,0.16863097915729497,10,1015787,Analysis,2
0.6275132275132274,0.4957264957264957,0.32499625131204074,10,1263090,Analysis,2
0.47619047619047616,0.3252743988038106,0.23838656470235417,10,1016139,Analysis,2
1.0,0.5837865837865837,0.765901934322987,10,1037615,Analysis,5
0.46772486772486765,0.30665924489453905,0.17624831309041836,10,1455018,Analysis,2
1.0,0.684952084952085,0.7288349077822763,10,1628926,Analysis,0
0.6962962962962964,0.49031339031339033,0.7214574898785426,10,1048591,Analysis,7
0.40211640211640204,0.32581459934401114,0.21733393312340682,10,1015871,Analysis,2
0.5566137566137566,0.33971126912303384,0.2364672364672365,10,1764848,Analysis,2
0.455026455026455,0.3433072374248845,0.22831009146798623,10,1016058,Analysis,2
0.6740740740740742,0.4927738927738925,0.7175588544009597,10,1047814,Analysis,1
0.4444444444444443,0.3019440254734373,0.18998350577297948,10,1630914,Analysis,2
0.688888888888889,0.4893254893254892,0.7243964612385665,10,1045639,Analysis,5
0.6222222222222222,0.4008954008954009,0.298845404108562,10,1877029,Analysis,2
0.688888888888889,0.5041403041403043,0.7282950967161494,10,1048136,Analysis,7
0.41798941798941774,0.301481162265476,0.1808067176488229,10,1455797,Analysis,2
0.6423280423280424,0.4082214082214081,0.3406507722297196,10,1712978,Analysis,2
1.0,0.6082066082066082,0.7777177987704302,10,1388170,Analysis,1
0.5724867724867725,0.4466829466829467,0.4341580446843605,10,1493190,Analysis,4
0.4862433862433862,0.41361416361416364,0.4043484780326886,10,1046492,Analysis,6
0.6761904761904761,0.43711843711843706,0.43367821262558093,10,1877129,Analysis,2
0.6962962962962963,0.48273208273208257,0.7263757684810317,10,1046799,Analysis,7
0.6740740740740742,0.44220594220594217,0.5259859049332734,10,1047432,Analysis,6
0.4550264550264549,0.32000885824415237,0.21487479382216224,10,1260225,Analysis,2
0.43783068783068774,0.3442373530608825,0.23934622881991308,10,1765310,Analysis,2
0.4219576719576719,0.29993017149879897,0.1947218473534263,10,1015765,Analysis,2
0.4444444444444443,0.3134765017117958,0.21373519268256108,10,1764161,Analysis,2
0.5629629629629629,0.43401413401413386,0.6747938221622433,10,1877151,Backdoor,5
0.5365079365079365,0.41919572801925736,0.2630979157294947,10,1473607,Backdoor,4
0.6952380952380952,0.508994708994709,0.7363322837007048,10,1800457,Backdoor,1
0.5947089947089947,0.4013431013431013,0.33969110811216074,10,1008491,Backdoor,2
0.5989417989417988,0.42720797720797704,0.3754985754985754,10,1008404,Backdoor,2
0.6666666666666667,0.45390720390720374,0.7226570700254912,10,1045682,Backdoor,5
0.6074074074074074,0.4740518740518741,0.3249962513120408,10,1877022,Backdoor,2
0.5193121693121692,0.4605209605209604,0.7101814364972259,10,1895916,Backdoor,1
0.637037037037037,0.4176027676027675,0.3115009746588695,10,1434580,Backdoor,2
0.6476190476190476,0.4777574277574278,0.38857399910031487,10,1008380,Backdoor,2
0.5523809523809523,0.4030820305330108,0.45119208277103023,10,1047411,Backdoor,6
0.5021164021164021,0.45474155474155475,0.7221772379667116,10,1549928,Backdoor,1
0.6888888888888889,0.5311133311133309,0.7449692607587344,10,1048928,Backdoor,0
0.605291005291005,0.41682946682946664,0.33375318638476537,10,1712899,Backdoor,2
0.7248677248677249,0.5209383209383209,0.7285350127455391,10,1010603,Backdoor,1
0.7481481481481479,0.5171643171643172,0.7357924726345779,10,1047750,Backdoor,7
0.7037037037037037,0.4906796906796907,0.7209176788124156,10,1049729,Backdoor,0
0.688888888888889,0.5885077885077885,0.7874943769680611,10,1607651,Backdoor,0
0.37830687830687826,0.5317830317830318,0.733153396311291,10,996567,Backdoor,7
0.6814814814814815,0.5332297332297332,0.7440695756485229,10,1048137,Backdoor,7
0.547089947089947,0.550812150812151,0.7311740890688261,10,1580263,Backdoor,1
0.5894179894179895,0.46344026344026323,0.4017094017094018,10,1962085,Backdoor,4
0.5132275132275131,0.3598494098494099,0.2800719748088169,10,1048424,Backdoor,3
1.0,0.6381766381766382,0.7281751387014546,10,1139085,Backdoor,1
0.5735449735449737,0.46606541606541596,0.3476083370820214,10,1712824,Backdoor,2
0.7693121693121694,0.5434565434565436,0.7447893237366922,10,1330003,Backdoor,1
0.5785714285714285,0.5541273541273543,0.7412505623031937,10,1324018,Backdoor,1
0.494179894179894,0.5303511303511305,0.7299145299145299,10,1081413,Backdoor,1
0.8814814814814815,0.5427831427831429,0.6296296296296295,10,29559,Backdoor,6
0.653968253968254,0.5150257150257149,0.7401709401709403,10,1769578,Backdoor,1
0.6814814814814815,0.4847374847374847,0.7200779727095518,10,1046682,Backdoor,7
0.6,0.4175417175417174,0.34269005847953216,10,1877144,Backdoor,2
0.692063492063492,0.44492174492174486,0.33267356425251166,10,1434528,Backdoor,2
0.7037037037037036,0.5258741258741259,0.7115609536662167,10,1049280,Backdoor,0
0.5026455026455025,0.39653451124039346,0.39787074523916643,10,1012830,Backdoor,6
0.688888888888889,0.5826395826395826,0.7417303943619733,10,1396760,Backdoor,1
0.5746031746031746,0.5181115181115182,0.7446693657219974,10,1495286,Backdoor,1
0.6052910052910053,0.4201872201872202,0.40278902384165527,10,1162444,Backdoor,3
0.5907407407407409,0.45991045991045976,0.430319388214125,10,30780,Backdoor,4
0.5026455026455025,0.5257409257409258,0.6816314289998501,10,1292187,Backdoor,1
0.5060846560846561,0.5077737077737079,0.3837756785125206,10,1238883,Backdoor,3
1.0,0.6402486402486403,0.7447893237366922,10,1061202,Backdoor,1
0.7185185185185186,0.5394679394679395,0.7558854400959664,10,1465307,Backdoor,5
1.0,0.5833795833795834,0.7285350127455391,10,1343890,Backdoor,5
0.4484126984126985,0.3551916493092964,0.35852451641925326,10,1434509,Backdoor,6
0.5915343915343914,0.5739815739815739,0.722057279952017,10,1547887,Backdoor,1
0.6010582010582011,0.43076923076923074,0.3109011845853952,10,1877212,Backdoor,2
0.5449735449735448,0.404131054131054,0.2831309041835358,10,1008461,Backdoor,2
0.5835978835978836,0.5057979057979057,0.71941820362873,10,1232837,Backdoor,1
0.7925925925925922,0.5426721426721427,0.732733543259859,10,1236366,Backdoor,9
0.688888888888889,0.4947792947792947,0.7204378467536361,10,1051085,Backdoor,5
0.7037037037037036,0.5408221408221409,0.7305742989953516,10,1049561,Backdoor,0
0.7333333333333333,0.5717097717097718,0.7210376368271105,10,1151109,Backdoor,1
0.6814814814814815,0.49010989010989003,0.7283550757234968,10,1047537,Backdoor,0
0.688888888888889,0.5072853072853073,0.7270955165692008,10,1045693,Backdoor,5
1.0,0.6307026307026308,0.7698605488079173,10,1376799,Backdoor,7
0.5412698412698411,0.5113553113553112,0.7146798620482832,10,1727216,Backdoor,1
0.6888888888888889,0.49892144892144885,0.7269755585545059,10,1048808,Backdoor,7
0.5365079365079364,0.4805453805453806,0.7305742989953516,10,1434542,Backdoor,5
0.5333333333333332,0.47087912087912076,0.7127605338131654,10,1671991,Backdoor,1
0.6021164021164022,0.4613756613756614,0.48621982306192835,10,1542588,Backdoor,4
1.0,0.5784585784585784,0.7300944669365723,10,1641651,Backdoor,5
0.5365079365079364,0.4918488918488917,0.7263757684810317,10,1667449,Backdoor,1
0.4399470899470899,0.3362397950633245,0.2078572499625131,10,51845,Backdoor,4
0.7111111111111111,0.4308506308506307,0.4036287299445194,10,1434444,Backdoor,2
0.5597883597883598,0.5276649276649278,0.7182186234817813,10,1141049,Backdoor,1
1.0,0.6442520442520444,0.7535462588094167,10,1654008,Backdoor,7
0.49947089947089934,0.40229356699944935,0.4814814814814815,10,27895,Backdoor,4
0.4603174603174602,0.33074528956881893,0.1955615534562903,10,1213262,Backdoor,2
0.5285714285714284,0.5326599326599326,0.7407707302444145,10,1924589,Backdoor,1
0.6962962962962963,0.49588744588744593,0.733153396311291,10,1048843,Backdoor,0
0.6455026455026454,0.5828245828245829,0.7411905832958464,10,1901944,Backdoor,7
0.6888888888888889,0.48126688126688116,0.7035837456890089,10,1046294,Backdoor,7
0.6105820105820106,0.38859800330388566,0.3518668466036887,10,1434555,Backdoor,2
0.6740740740740742,0.49668294668294677,0.7337531863847654,10,1046787,Backdoor,7
0.5513227513227512,0.39757834757834754,0.3754985754985755,10,1877167,Backdoor,2
0.68994708994709,0.4686406186406185,0.3808367071524966,10,1712979,Backdoor,2
0.6317460317460318,0.4143060643060643,0.34886789623631737,10,1877251,Backdoor,2
0.7925925925925924,0.5179265179265179,0.555075723496776,10,33459,Backdoor,6
0.6042328042328043,0.4320105820105819,0.3536062378167641,10,1008412,Backdoor,2
0.688888888888889,0.5161061161061162,0.7246963562753036,10,1049756,Backdoor,0
0.688888888888889,0.4822029822029821,0.7204978257609836,10,1048910,Backdoor,0
0.5373015873015872,0.5156473156473158,0.7120407857249963,10,1872293,Backdoor,1
0.48148148148148145,0.38456869927458165,0.36206327785275155,10,1962087,Backdoor,4
0.5280423280423279,0.4718762718762718,0.6929674613885141,10,1812137,Backdoor,1
1.0,0.6181300181300182,0.5930424351476984,10,1372225,Backdoor,4
0.7851851851851851,0.5006401006401007,0.7243964612385666,10,1047573,Backdoor,0
0.5682539682539682,0.49165649165649167,0.729074823811666,10,1610542,Backdoor,1
0.4888888888888888,0.3534822475998947,0.2675363622732044,10,1046454,Backdoor,3
0.7798941798941798,0.4737484737484736,0.2930274403958615,10,996896,Backdoor,3
0.5185185185185185,0.471082621082621,0.7237366921577448,10,1369000,Backdoor,1
0.5894179894179892,0.3995726495726494,0.5333033438296597,10,1046399,Backdoor,6
0.6962962962962963,0.45284900284900276,0.4677462887989204,10,998800,Backdoor,4
1.0,0.6531986531986533,0.7403508771929825,10,1166027,Backdoor,0
0.7301587301587299,0.5990305990305991,0.441655420602789,10,1712861,Backdoor,2
0.7629629629629628,0.563917563917564,0.7091018143649722,10,1189637,Backdoor,1
0.5417989417989416,0.41286121286121275,0.2846903583745689,10,1712831,Backdoor,2
0.6021164021164022,0.39601139601139584,0.33657219973009445,10,1017949,Backdoor,4
0.6740740740740742,0.48628408628408604,0.7366321787374419,10,1875051,Backdoor,1
0.9333333333333333,0.5710474710474712,0.5420002998950367,10,1598920,Backdoor,6
0.5074074074074072,0.3571979219038042,0.24822312190733242,10,538709,Benign,2
0.40343915343915326,0.283794999481274,0.15615534562902988,10,1073604,Benign,2
0.38756613756613756,0.3399291340467811,0.2024591393012446,10,1495300,Benign,2
0.5370370370370371,0.3312312959371783,0.21349527665317136,10,148348,Benign,2
0.43518518518518523,0.3064270152505447,0.18812415654520917,10,1662917,Benign,2
0.3743386243386243,0.27960888058927275,0.14571899835057733,10,162798,Benign,2
0.41481481481481475,0.3304053245229716,0.20827710301394511,10,1696280,Benign,2
0.4285714285714284,0.2945457955261877,0.16635177687809266,10,1807777,Benign,2
0.3862433862433862,0.28884619374815457,0.17097016044384467,10,236417,Benign,2
0.39682539682539675,0.32912566736096155,0.16887089518668466,10,512132,Benign,2
0.3703703703703703,0.28016272035879874,0.16731144099565154,10,189264,Benign,2
0.3989417989417989,0.3547235988412458,0.20107962213225372,10,1012594,Benign,2
0.4047619047619046,0.27045735673186655,0.12910481331533966,10,784017,Benign,2
0.4179894179894179,0.2906006847183318,0.16983055930424354,10,1832736,Benign,2
0.4629629629629628,0.3395400895400895,0.21529464687359423,10,1344962,Benign,2
0.4412698412698412,0.32841341664871077,0.1851851851851852,10,655924,Benign,2
0.5246031746031746,0.32886470827647296,0.19628130154445944,10,1089862,Benign,2
0.46296296296296285,0.32483540424716895,0.18230619283250865,10,367103,Benign,2
0.36243386243386244,0.3203939125507753,0.17061028639976009,10,1490660,Benign,2
0.41931216931216925,0.30618361304635816,0.16149347728295102,10,886235,Benign,2
0.4431216931216931,0.3047930283224401,0.15201679412205726,10,762115,Benign,2
0.4981481481481482,0.3859381359381359,0.1877043034937772,10,1739598,Benign,2
0.34920634920634924,0.27215478784106234,0.19130304393462289,10,1685876,Benign,2
0.48809523809523786,0.30490076372429314,0.17228969860548807,10,1440305,Benign,2
0.4576719576719575,0.3081455944201042,0.19250262408157148,10,1152155,Benign,2
0.4510582010582009,0.3260824143177084,0.21643424801319536,10,346542,Benign,2
0.3875661375661376,0.2738486277701965,0.14511920827710303,10,1512639,Benign,2
0.40873015873015867,0.30822100920140133,0.16071375018743442,10,791805,Benign,2
0.44444444444444436,0.30511104726791,0.19334233018443545,10,675546,Benign,2
0.4828042328042327,0.32189303071656017,0.16281301544459442,10,1775211,Benign,2
0.40740740740740733,0.2958438076085134,0.15129704603388816,10,1599583,Benign,2
0.43518518518518506,0.3212095094448036,0.20359874044084572,10,1701819,Benign,2
0.4021164021164021,0.29318154612272257,0.21739391213075424,10,632209,Benign,2
0.41534391534391524,0.34937154348919053,0.22231219073324335,10,1973615,Benign,2
0.4293650793650792,0.32265436088965505,0.16863097915729494,10,989598,Benign,2
0.5013227513227513,0.3407048289401231,0.2071974808816914,10,193128,Benign,2
0.439153439153439,0.3202303143479614,0.16119358224621386,10,1924369,Benign,2
0.38756613756613745,0.2794468784664863,0.15573549257759786,10,581627,Benign,2
0.4325396825396824,0.30231870525988175,0.15849452691557955,10,705606,Benign,2
0.531216931216931,0.34187435658023896,0.18746438746438748,10,1887795,Benign,2
0.3955026455026455,0.2738717709305945,0.16497225970910182,10,170208,Benign,2
0.5999999999999999,0.34882807823984296,0.18476533213375318,10,662613,Benign,2
0.5158730158730159,0.29654528478057884,0.1862048283100915,10,186355,Benign,2
0.3849206349206348,0.29908065790418736,0.18758434547908232,10,1182413,Benign,2
0.3955026455026455,0.3337223778400249,0.18050682261208578,10,129345,Benign,2
0.4809523809523808,0.3109064138475903,0.20899685110211427,10,328082,Benign,2
0.451058201058201,0.32377361200890614,0.19754086069875545,10,1102400,Benign,2
0.6412698412698413,0.36692523163111396,0.23112910481331533,10,524775,Benign,2
0.4034391534391534,0.3451710598769422,0.18746438746438743,10,1372841,Benign,2
0.5013227513227512,0.3686370274605568,0.2731743889638627,10,296427,Benign,2
0.41005291005291,0.33857166798343274,0.19616134352976458,10,1501890,Benign,2
0.43333333333333324,0.3319926261102732,0.19484180536812118,10,145644,Benign,2
0.3981481481481481,0.31961462647737154,0.17864747338431547,10,1595745,Benign,2
0.4642857142857142,0.2993452081687376,0.18326585695006747,10,799240,Benign,2
0.3756613756613756,0.33627211568388043,0.2074373969110811,10,1577640,Benign,2
0.5370370370370369,0.3281464722641193,0.19970010496326288,10,1087005,Benign,2
0.7037037037037037,0.4699522699522699,0.4458539511171091,10,1640384,Benign,4
0.4576719576719577,0.33143120496061673,0.19718098665467088,10,103890,Benign,2
0.4246031746031745,0.3268364895815876,0.2212325686009896,10,130966,Benign,2
0.39947089947089937,0.3433395580454405,0.2043784675363623,10,832458,Benign,2
0.4272486772486772,0.29969674479478403,0.1818263607737292,10,48610,Benign,2
0.46693121693121686,0.3127905863199981,0.16971060128954865,10,122038,Benign,2
0.4563492063492062,0.33178912590677295,0.17642825011246066,10,865975,Benign,2
0.5423280423280422,0.3351205439440734,0.20929674613885146,10,716482,Benign,2
0.42460317460317454,0.3107208695443989,0.21115609536662175,10,1970711,Benign,2
0.40608465608465605,0.3552239699298523,0.1928025191183086,10,1213475,Benign,2
0.447089947089947,0.2931943147629422,0.1919628130154446,10,684452,Benign,2
0.35185185185185186,0.3273943195511823,0.21937321937321938,10,109686,Benign,2
0.451058201058201,0.3088961510530138,0.21109611635927422,10,1247928,Benign,2
0.3558201058201058,0.2844047020517608,0.1277252961463488,10,1043018,Benign,2
0.5206349206349206,0.3158083746319041,0.21949317738791424,10,6155,Benign,2
0.3857142857142856,0.33283296224472697,0.1862048283100915,10,799194,Benign,2
0.48359788359788347,0.2966386554621848,0.158974358974359,10,85573,Benign,2
0.47619047619047605,0.3602971102971103,0.23136902084270505,10,1807885,Benign,2
0.4153439153439152,0.3624135124135124,0.20107962213225375,10,1295489,Benign,2
0.37830687830687826,0.3042782925135867,0.1753486279802069,10,1978712,Benign,2
0.5238095238095237,0.3250999545117192,0.1832658569500675,10,699453,Benign,2
0.5079365079365079,0.3254578754578755,0.21187584345479082,10,679354,Benign,2
0.5444444444444444,0.3454499748617396,0.18470535312640574,10,308823,Benign,2
0.457142857142857,0.3202734085087026,0.17546858599490178,10,387221,Benign,2
0.38095238095238093,0.29822236586942463,0.17097016044384467,10,1539317,Benign,2
0.32407407407407407,0.2782123105652517,0.1560953666216824,10,351926,Benign,2
0.38095238095238093,0.28699952915639193,0.16557204978257611,10,1424927,Benign,2
0.3809523809523809,0.30857454092748204,0.19718098665467088,10,520415,Benign,2
0.5809523809523808,0.39672364672364663,0.2331683910631279,10,173338,Benign,2
0.43386243386243367,0.3210383298618593,0.18878392562603089,10,148630,Benign,2
0.4021164021164019,0.33463812875577587,0.2092967461388514,10,430737,Benign,2
0.5629629629629629,0.3587445234504058,0.18914379967011546,10,1298618,Benign,2
0.39814814814814803,0.298017269585897,0.16995051731893837,10,1044424,Benign,2
0.4193121693121692,0.3432114726232373,0.21601439496176345,10,1213533,Benign,2
0.4007936507936507,0.30419689243218656,0.1617333933123407,10,532302,Benign,2
0.5417989417989417,0.3320393114510761,0.18944369470685263,10,447050,Benign,2
0.44920634920634916,0.2994246131501033,0.17582846003898636,10,852106,Benign,2
0.41137566137566123,0.3181103210514975,0.18020692757534865,10,375873,Benign,2
0.3994708994708994,0.29470779764897415,0.158974358974359,10,1528591,Benign,2
0.48227513227513213,0.3740537240537241,0.2322687059529165,10,1944774,Benign,2
0.46957671957671965,0.33737700208288446,0.18980356875093715,10,354795,Benign,2
0.4246031746031746,0.314656802892097,0.17654820812715546,10,568975,Benign,2
0.42989417989417983,0.29738562091503273,0.17690808217124007,10,1171811,Benign,2
0.45767195767195773,0.32818118700471643,0.16983055930424354,10,1144514,Benign,2
0.3994708994708994,0.3736287677464148,0.5562153246363774,10,1158565,DoS,3
0.5396825396825395,0.4042531542531543,0.37249962513120405,10,1201022,DoS,4
0.47433862433862417,0.5036519036519038,0.627710301394512,10,1750824,DoS,3
0.5894179894179894,0.4106023606023605,0.32301694406957565,10,1506711,DoS,4
0.37830687830687837,0.3823768823768822,0.5933423301844355,10,1834768,DoS,3
0.4603174603174602,0.35936340348105056,0.30508322087269457,10,1860645,DoS,4
0.5304232804232804,0.43369963369963366,0.48052181736392263,10,1974112,DoS,4
0.4603174603174601,0.3194187076540018,0.2076173339331234,10,1155705,DoS,4
0.5502645502645501,0.5386539386539386,0.6260908681961312,10,1282649,DoS,3
0.5185185185185184,0.3446766740884388,0.3348328085170191,10,1751148,DoS,4
0.5947089947089945,0.38146113146113136,0.3109611635927426,10,1877091,DoS,2
0.5756613756613754,0.425010175010175,0.3785575048732943,10,1766857,DoS,4
0.5026455026455025,0.3602384543561014,0.2730544309491678,10,1394195,DoS,4
1.0,0.6057646057646058,0.6802519118308592,10,1090425,DoS,3
0.5555555555555554,0.3724664224664225,0.3588843904633378,10,1088595,DoS,4
0.6708994708994709,0.5005790505790504,0.6359874044084571,10,1724142,DoS,3
0.447089947089947,0.42824582824582813,0.5722297195981406,10,43503,DoS,3
0.7481481481481479,0.437179487179487,0.605458089668616,10,1455512,DoS,3
0.4603174603174601,0.2858663123369006,0.19586144849302747,10,1271970,DoS,2
0.6444444444444443,0.475966625966626,0.6277702804018593,10,1574871,DoS,3
0.5417989417989417,0.44445369445369437,0.3772379667116509,10,1491512,DoS,4
1.0,0.8424242424242426,0.7034637876743141,10,1208754,DoS,3
0.4378306878306877,0.425152625152625,0.5477582846003899,10,1458722,DoS,3
0.46031746031746024,0.3109854198089492,0.19136302294197036,10,1775172,DoS,2
0.4962962962962961,0.3894263688381335,0.4016494227020543,10,1914309,DoS,4
1.0,0.6176786176786178,0.5820062977957715,10,1137787,DoS,3
0.6740740740740742,0.48244718244718254,0.7320737741790373,10,1046186,DoS,1
0.7851851851851849,0.5476597476597476,0.7332133753186385,10,1055420,DoS,7
0.7111111111111111,0.4997964997964999,0.7406507722297196,10,1048475,DoS,0
0.5079365079365078,0.3490459431635902,0.27287449392712554,10,1896371,DoS,4
0.5026455026455026,0.40352980352980344,0.3249362723046934,10,1392263,DoS,4
0.3611111111111111,0.3918336565395389,0.5062528115159693,10,1217886,DoS,3
1.0,0.6235986235986236,0.6752136752136751,10,1242761,DoS,3
1.0,0.4917156917156917,0.622372169740591,10,1632351,DoS,3
1.0,0.6266622266622268,0.7524666366771631,10,1126551,DoS,5
0.5259259259259257,0.39955229955229943,0.3441295546558705,10,1736916,DoS,4
0.688888888888889,0.526170126170126,0.6039586144849304,10,1439727,DoS,3
0.5343915343915342,0.5428571428571429,0.6492427650322389,10,1362406,DoS,3
0.48148148148148134,0.36340467811056043,0.28858899385215175,10,1069485,DoS,4
0.7058201058201058,0.5586265586265586,0.38233618233618233,10,1741245,DoS,4
1.0,0.5844081844081843,0.5749887539361224,10,1936178,DoS,3
1.0,0.5332815332815334,0.5155495576548207,10,1460502,DoS,4
1.0,0.6412106412106412,0.7597240965662018,10,1370283,DoS,5
0.6973544973544974,0.4908628408628408,0.6621982306192834,10,1465498,DoS,3
0.7407407407407408,0.5027565027565026,0.4489728594991753,10,994229,DoS,4
0.49947089947089934,0.44859584859584856,0.6106162843004949,10,1125246,DoS,3
1.0,0.6568690568690569,0.7837756785125206,10,1895557,DoS,0
0.6201058201058202,0.48760683760683754,0.5975408606987556,10,1205080,DoS,3
1.0,0.5164835164835165,0.6000599790073474,10,1248049,DoS,3
0.49206349206349187,0.4189398836457659,0.43727695306642667,10,1269983,DoS,4
1.0,0.5946645946645948,0.5653321337531865,10,1259597,DoS,4
1.0,0.588966588966589,0.7753186384765333,10,1229370,DoS,5
0.4708994708994708,0.3050108932461874,0.1823061928325086,10,1780503,DoS,2
0.5058201058201057,0.42356532356532345,0.4373369320737743,10,1222760,DoS,3
0.8222222222222221,0.4603063603063602,0.6354475933423303,10,1582847,DoS,6
0.49947089947089934,0.3693061840120664,0.2960863697705803,10,1965991,DoS,4
